-14000716.297279251632-13694413.771468465514*I	17017780.044200679470+13034410.182707321553*I	18123596.417258502479+8739425.4165371875050*I
-14046136.800541692328-13624113.240778717867*I	16997716.766363385858+12937254.436417053725*I	18065045.755864061914+8701312.9734429348108*I
-14088600.559824981333-13555079.183564793107*I	16976622.094744369382+12844094.010436731219*I	18007851.834821281055+8664957.3467774746283*I
-14128278.860774402314-13487350.024545289624*I	16954640.814780313023+12754713.213581175530*I	17951967.063216407460+8630259.6594538732366*I
-14165334.433205400375-13420954.896221498830*I	16931901.622613751997+12668910.550116944272*I	17897346.200527046616+8597127.6879075287298*I
-14199921.589116875382-13355914.737035718102*I	16908519.042804809623+12586497.677071349505*I	17843946.212636565400+8565475.3353264058429*I
-14232186.420764630493-13292243.287268140739*I	16884595.090300642387+12507298.436825454457*I	17791726.138161973675+8535222.1531920159104*I
-14262267.044442245519-13229947.988560314699*I	16860220.714798887843+12431147.961610229188*I	17740646.964231464858+8506292.9060847567769*I
-14290293.877909369019-13169030.793480668763*I	16835477.059354079489+12357891.845937660130*I	17690671.510935110312+8478617.1752973804515*I
-14316389.941429206794-13109488.891784971028*I	16810436.559919996679+12287385.382712328040*I	17641764.323748544391+8452128.9973144315920*I
-14340671.174139927665-13051315.360044553127*I	16785163.908276725276+12219492.858686833549*I	17593891.573296547975+8426766.5336641708031*I
-14363246.759006962112-12994499.741176681354*I	16759716.897284711365+12154086.904978184459*I	17547020.961882628258+8402471.7690418235371*I
-14384219.450906168046-12939028.560161651179*I	16734147.164500704015+12091047.898503860642*I	17501121.636263144036+8379190.2349466857975*I
-14403685.903494317619-12884885.781907010670*I	16708500.847771467016+12030263.410392102244*I	17456164.106191183778+8356870.7563772427293*I
-14421736.991456002499-12832053.216849384401*I	16682819.164401681188+11971627.697647587967*I	17412120.168297054480+8335465.2193936288291*I
-14438458.125496601355-12780510.879490413246*I	16657138.923801063682+11915041.234594898396*I	17368962.834909540615+8314928.3575902839747*I
-14453929.558099654307-12730237.304661548533*I	16631492.982094633264+11860410.280866968680*I	17326666.267455597900+8295217.5557276590195*I
-14468226.678602316620-12681209.825914629509*I	16605910.645982409501+11807646.482946762950*I	17285205.714106324774+8276292.6689538400628*I
-14481420.296581092565-12633404.820049647666*I	16580418.032122531190+11756666.506502883909*I	17244557.451364303805+8258115.8562080411126*I
-14493576.912896459013-12586797.921423480399*I	16555038.387453688839+11707391.696980830648*I	17204698.729312066729+8240651.4265406911604*I
-14504758.978032138792-12541364.209337214737*I	16529792.375143384702+11659747.766119485303*I	17165607.720263803366+8223865.6972115868548*I
-14515025.137593845532-12497078.371476975107*I	16504698.330226897440+11613664.502256384313*I	17127263.470582759247+8207726.8625402638906*I
-14524430.465012921107-12453914.846084756766*I	16479772.488470648863+11569075.502465261244*I	17089645.855445268859+8192204.8725830655195*I
-14533026.681640666224-12411847.945261648184*I	16455029.191538646211+11525917.924735491016*I	17052735.536349242211+8177271.3208008377467*I
-14540862.364526340872-12370851.961555407878*I	16430481.071149939478+11484132.258555939199*I	-17016513.921180329130-8162899.3399610477739*I
-14547983.142251726826-12330901.259756646607*I	16406139.214578715476+11443662.112406005665*I	-16980963.126663075168-8149063.5055895293989*I
-14554431.879252808232-12291970.355621598219*I	16382013.313558509049+11404454.016785120307*I	-16946065.943037284755-8135739.7463509878061*I
-14560248.849098742744-12254033.983053234426*I	16358111.798401152280+11366457.241529410647*I	-16911805.800811635526-8122905.2607947045916*I
-14565471.897223378282-12217067.151104812295*I	16334441.958923719620+11329623.626271533981*I	-16878166.739457444347-8110538.4399533233269*I
-14570136.593618044438-12181045.192019347349*I	16311010.053587994429+11293907.422997550037*I	-16845133.377915460576-8098618.7953288254107*I
-14574276.375998638192-12145943.801383517167*I	16287821.408092776587+11259265.149743972134*I	-16812690.886797736228-8087126.8918414040870*I
-14577922.683957133826-12111739.071353713786*I	16264880.504516202312+11225655.454559502781*I	-16780824.962175068046-8076044.2853544202899*I
-14581105.084599224028-12078407.517804045888*I	16242191.061980216445+11193038.988930114986*I	-16749521.800848287595-8065353.4644224256761*I
-14583851.390157191829-12045926.102149796817*I	16219756.109699927305+11161378.289933716896*I	-16718768.077008850558-8055037.7959397611959*I
-14586187.768051420277-12014272.248514015466*I	16197578.053184659426+11130637.670452220086*I	-16688550.920200797671-8045081.4743948329748*I
-14588138.843856059294-11983423.856828489713*I	16175658.734273286956+11100783.116824959458*I	-16658857.894502274409-8035469.4744601399253*I
-14589727.797605004834-11953359.312392352620*I	16153999.485612330120+11071782.193378578663*I	-16629676.978850447365-8026187.5066707527784*I
-14590976.453854078324-11924057.492351113907*I	16132601.180120001128+11043603.953315150116*I	-16600996.548438880740-8017221.9759644645369*I
