-0.20761E+00 -0.29212E+01  0.34923E+01  0.25349E-02  0.11990E-02  0.62000E+00
-0.20586E+00 -0.29171E+01  0.34938E+01  0.25601E-02  0.12104E-02  0.62250E+00
-0.20412E+00 -0.29130E+01  0.34952E+01  0.25855E-02  0.12219E-02  0.62500E+00
-0.20239E+00 -0.29089E+01  0.34967E+01  0.26111E-02  0.12335E-02  0.62750E+00
-0.20066E+00 -0.29048E+01  0.34981E+01  0.26368E-02  0.12452E-02  0.63000E+00
-0.19894E+00 -0.29007E+01  0.34995E+01  0.26628E-02  0.12569E-02  0.63250E+00
-0.19723E+00 -0.28966E+01  0.35009E+01  0.26889E-02  0.12687E-02  0.63500E+00
-0.19552E+00 -0.28926E+01  0.35022E+01  0.27152E-02  0.12806E-02  0.63750E+00
-0.19382E+00 -0.28885E+01  0.35036E+01  0.27416E-02  0.12926E-02  0.64000E+00
-0.19213E+00 -0.28845E+01  0.35049E+01  0.27683E-02  0.13047E-02  0.64250E+00
-0.19044E+00 -0.28805E+01  0.35063E+01  0.27951E-02  0.13168E-02  0.64500E+00
-0.18876E+00 -0.28764E+01  0.35076E+01  0.28221E-02  0.13291E-02  0.64750E+00
-0.18709E+00 -0.28724E+01  0.35089E+01  0.28494E-02  0.13414E-02  0.65000E+00
-0.18542E+00 -0.28684E+01  0.35101E+01  0.28768E-02  0.13538E-02  0.65250E+00
-0.18376E+00 -0.28645E+01  0.35114E+01  0.29043E-02  0.13663E-02  0.65500E+00
-0.18210E+00 -0.28605E+01  0.35127E+01  0.29321E-02  0.13789E-02  0.65750E+00
-0.18046E+00 -0.28565E+01  0.35139E+01  0.29601E-02  0.13915E-02  0.66000E+00
-0.17881E+00 -0.28525E+01  0.35151E+01  0.29882E-02  0.14043E-02  0.66250E+00
-0.17718E+00 -0.28486E+01  0.35163E+01  0.30166E-02  0.14171E-02  0.66500E+00
-0.17555E+00 -0.28447E+01  0.35175E+01  0.30452E-02  0.14300E-02  0.66750E+00
-0.17393E+00 -0.28407E+01  0.35187E+01  0.30739E-02  0.14431E-02  0.67000E+00
-0.17231E+00 -0.28368E+01  0.35199E+01  0.31028E-02  0.14562E-02  0.67250E+00
-0.17070E+00 -0.28329E+01  0.35210E+01  0.31320E-02  0.14694E-02  0.67500E+00
-0.16909E+00 -0.28290E+01  0.35221E+01  0.31613E-02  0.14827E-02  0.67750E+00
-0.16749E+00 -0.28251E+01  0.35233E+01  0.31909E-02  0.14960E-02  0.68000E+00
-0.16590E+00 -0.28212E+01  0.35244E+01  0.32206E-02  0.15095E-02  0.68250E+00
-0.16431E+00 -0.28173E+01  0.35255E+01  0.32505E-02  0.15231E-02  0.68500E+00
-0.16273E+00 -0.28134E+01  0.35265E+01  0.32807E-02  0.15367E-02  0.68750E+00
