# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Air               800.000000 Yes          Yes           795.748463        96.081920      7296.539157     0.868184             7.696734           -1.000000
Al           SiC               800.000000 Yes          Yes           294.197128        92.358017      1037.641673     0.706768             7.696734           -1.000000
Al           Ni                800.000000 No           Yes           453.101863       112.334050       323.187069     0.059004             7.696734           13.012167
Al           Ti                800.000000 No           Yes           325.176759       106.888419       505.863696     0.099150             7.696734           15.875809
Al           TiO2              800.000000 Yes          Yes           306.904218        92.686960      1125.190740     0.714968             7.696734           -1.000000
Al           Be                800.000000 Yes          Yes           287.279565       103.182422       829.067944     0.140570             7.696734           18.805144
Al           Cr                800.000000 No           Yes           310.440905       103.821995       731.714306     0.135682             7.696734           18.395985
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Bi                800.000000 No           Yes           355.654686       105.854649       553.013017     0.114503             7.696734           16.804806
Al           Pt                800.000000 No           Yes           372.734374       112.674617       320.654987     0.053262             7.696734           12.830829
Al           Ge                800.000000 Yes          Yes           155.934064        84.482422       337.142658     0.521466             7.696734          197.595968
Al           Si                800.000000 Yes          Yes           201.502098        88.165061       510.697883     0.632731             7.696734         9796.630740
Al           ZnO               800.000000 Yes          Yes           400.065323        94.275993      1879.655673     0.764755             7.696734           -1.000000
Al           a-C               800.000000 Yes          Yes           411.411391        95.468139      3580.731357     0.540164             7.696734           78.977175
Al           Graphite(o)       800.000000 Yes          Yes           281.775729        96.050108      4683.332752     0.318100             7.696734           36.151649
Al           SiO2              800.000000 Yes          Yes           544.302498        95.373276      3439.248133     0.816401             7.696734           -1.000000
Al           Al2O3             800.000000 Yes          Yes           447.062244        94.746081      2335.545086     0.784303             7.696734           -1.000000
Al           Diamond           800.000000 Yes          Yes           322.542311        93.044171      1237.990629     0.724547             7.696734           -1.000000
Al           H2O               800.000000 Yes          Yes           596.492936        95.594202      4120.857524     0.830129             7.696734           -1.000000
Al           GaAs              800.000000 Yes          Yes           203.064442        88.410249       525.131685     0.613976             7.696734          743.206783
Al           InP               800.000000 Yes          Yes           219.360786        89.666781       622.308660     0.595814             7.696734          302.116660
Al           GaP               800.000000 Yes          Yes           237.190476        90.272025       690.144527     0.664959             7.696734           -1.000000
Al           V                 800.000000 No           Yes           303.936779       102.608813       891.641316     0.153300             7.696734           19.686380
Al           W                 800.000000 Yes          Yes           266.664075       100.060089      1784.079174     0.187475             7.696734           22.554299
Al           Ethanol           800.000000 Yes          Yes           583.637616        95.545090      3947.180089     0.826934             7.696734    822945358.199692
Al           Air               400.000000 Yes          Yes           391.166844        82.974280      1862.083509     0.923532             6.755031           -1.000000
Al           Au                400.000000 No           Yes           340.509526        90.480002       730.696985     0.178944             6.755031           16.298493
Al           SiC               400.000000 Yes          Yes           119.573574        69.536891       209.436572     0.790423             6.755031          317.098570
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Ni                400.000000 No           Yes           339.703490        96.132340       373.400247     0.104224             6.755031           12.278114
