# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ti           Ni                800.000000 No           Yes           407.086374       319.794346       212.621552     0.015122            15.875809           13.012167
Ti           Be                800.000000 Yes          No            340.751344       261.665327       368.357456     0.004815            15.875809           18.805144
Ti           Cu                800.000000 No           Yes           586.104112       350.765930       212.536271     0.100602            15.875809           12.699099
Ti           Li                800.000000 No           Yes           890.911711       277.393399       342.194099     0.113372            15.875809           16.847964
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ti           Mg                800.000000 No           Yes           363.850374       554.783273       116.166318     0.126701            15.875809            8.295455
Ti           Na                800.000000 No           Yes          1225.371006       264.884807       402.972617     0.147447            15.875809           18.109561
Ti           Bi                800.000000 No           Yes           383.723657       274.488802       307.585532     0.001868            15.875809           16.804806
Ti           Pt                800.000000 No           Yes           369.344774       319.485183       207.654028     0.008467            15.875809           12.830829
Ti           ZnO               800.000000 Yes          No            404.370260       186.726784      1418.150946     0.415164            15.875809           -1.000000
Ti           a-C               800.000000 Yes          No            440.805776       199.016517     16244.473739     0.236744            15.875809           78.977175
Ti           Graphite(o)       800.000000 Yes          No            335.919577       215.983346      1485.545706     0.071012            15.875809           36.151649
Ti           SiO2              800.000000 Yes          No            546.410402       191.978769      2512.601468     0.508954            15.875809           -1.000000
