 variables=E2,E1,W12  
i= zone 101
0.10400000E+01 0.45999999E+00 0.58295816E-02
0.10600000E+01 0.45999999E+00 0.57747469E-02
0.10800000E+01 0.45999999E+00 0.56650143E-02
0.11000000E+01 0.45999999E+00 0.55006856E-02
0.11200000E+01 0.45999999E+00 0.52885107E-02
0.11400000E+01 0.45999999E+00 0.50471017E-02
0.11600000E+01 0.45999999E+00 0.48196338E-02
0.11800000E+01 0.45999999E+00 0.47667088E-02
0.12000000E+01 0.45999999E+00 0.49112195E-02
0.12200000E+01 0.45999999E+00 0.50563880E-02
0.12400000E+01 0.45999999E+00 0.52014006E-02
0.12600000E+01 0.45999999E+00 0.53453094E-02
0.12800000E+01 0.45999999E+00 0.54870325E-02
0.13000000E+01 0.45999999E+00 0.56253594E-02
0.13200000E+01 0.45999999E+00 0.57589620E-02
0.13400000E+01 0.45999999E+00 0.58864129E-02
0.13600000E+01 0.45999999E+00 0.60062106E-02
0.13800000E+01 0.45999999E+00 0.61168155E-02
0.14000000E+01 0.45999999E+00 0.62166965E-02
0.14200000E+01 0.45999999E+00 0.63043883E-02
0.14400000E+01 0.45999999E+00 0.63785643E-02
0.14600000E+01 0.45999999E+00 0.64381212E-02
0.14800000E+01 0.45999999E+00 0.64822804E-02
0.15000000E+01 0.45999999E+00 0.65107022E-02
0.15200000E+01 0.45999999E+00 0.65236141E-02
0.15400000E+01 0.45999999E+00 0.65219489E-02
0.15600000E+01 0.45999999E+00 0.65074869E-02
0.15800000E+01 0.45999999E+00 0.64829955E-02
0.16000000E+01 0.45999999E+00 0.64523484E-02
0.16200000E+01 0.45999999E+00 0.64206042E-02
0.16400000E+01 0.45999999E+00 0.63940070E-02
0.16600000E+01 0.45999999E+00 0.63798484E-02
0.16800000E+01 0.45999999E+00 0.63860908E-02
0.17000000E+01 0.45999999E+00 0.64205601E-02
0.17200000E+01 0.45999999E+00 0.64893063E-02
0.17400000E+01 0.45999999E+00 0.65930633E-02
0.17600000E+01 0.45999999E+00 0.67174649E-02
0.17800000E+01 0.45999999E+00 0.67590845E-02
0.18000000E+01 0.45999999E+00 0.68860012E-02
0.18200000E+01 0.45999999E+00 0.70104849E-02
0.18400000E+01 0.45999999E+00 0.71325588E-02
0.18600000E+01 0.45999999E+00 0.72523589E-02
0.18800000E+01 0.45999999E+00 0.73701506E-02
0.19000000E+01 0.45999999E+00 0.74863446E-02
0.19200000E+01 0.45999999E+00 0.76015105E-02
0.19400000E+01 0.45999999E+00 0.77163883E-02
0.19600000E+01 0.45999999E+00 0.78318947E-02
0.19800000E+01 0.45999999E+00 0.79491233E-02
0.20000000E+01 0.45999999E+00 0.80693373E-02
0.00000000E+00 0.47999999E+00 0.62477527E-04
0.20000000E-01 0.47999999E+00 0.15585179E-03
0.39999999E-01 0.47999999E+00 0.24944568E-03
0.59999999E-01 0.47999999E+00 0.34302892E-03
0.79999998E-01 0.47999999E+00 0.43630193E-03
0.99999998E-01 0.47999999E+00 0.52892213E-03
0.12000000E+00 0.47999999E+00 0.62053040E-03
0.14000000E+00 0.47999999E+00 0.71077790E-03
0.16000000E+00 0.47999999E+00 0.79935263E-03
0.18000000E+00 0.47999999E+00 0.88600567E-03
0.20000000E+00 0.47999999E+00 0.97057619E-03
0.22000000E+00 0.47999999E+00 0.10530146E-02
0.23999999E+00 0.47999999E+00 0.11334029E-02
0.25999999E+00 0.47999999E+00 0.12119702E-02
0.27999999E+00 0.47999999E+00 0.12891031E-02
0.29999999E+00 0.47999999E+00 0.13653470E-02
0.31999999E+00 0.47999999E+00 0.14413969E-02
0.33999999E+00 0.47999999E+00 0.15180723E-02
0.35999999E+00 0.47999999E+00 0.15962731E-02
0.37999999E+00 0.47999999E+00 0.16769069E-02
0.39999999E+00 0.47999999E+00 0.17607763E-02
0.41999999E+00 0.47999999E+00 0.18484079E-02
0.43999999E+00 0.47999999E+00 0.19397855E-02
0.45999999E+00 0.47999999E+00 0.20339123E-02
0.47999999E+00 0.47999999E+00 0.21280207E-02
0.49999999E+00 0.47999999E+00 0.22158844E-02
0.51999999E+00 0.47999999E+00 0.22829730E-02
0.53999999E+00 0.47999999E+00 0.22787090E-02
0.55999999E+00 0.47999999E+00 0.22286152E-02
0.57999999E+00 0.47999999E+00 0.23533275E-02
0.59999999E+00 0.47999999E+00 0.24838881E-02
0.61999999E+00 0.47999999E+00 0.26207967E-02
0.63999999E+00 0.47999999E+00 0.27645038E-02
0.65999999E+00 0.47999999E+00 0.29153819E-02
0.67999998E+00 0.47999999E+00 0.30736920E-02
0.69999998E+00 0.47999999E+00 0.32395466E-02
0.71999998E+00 0.47999999E+00 0.34128675E-02
0.73999998E+00 0.47999999E+00 0.35933405E-02
0.75999998E+00 0.47999999E+00 0.37803654E-02
0.77999998E+00 0.47999999E+00 0.39730038E-02
0.79999998E+00 0.47999999E+00 0.41699241E-02
0.81999998E+00 0.47999999E+00 0.43693466E-02
0.83999998E+00 0.47999999E+00 0.45689896E-02
0.85999998E+00 0.47999999E+00 0.47660205E-02
0.87999998E+00 0.47999999E+00 0.49570149E-02
0.89999998E+00 0.47999999E+00 0.51379309E-02
0.91999998E+00 0.47999999E+00 0.53041048E-02
0.93999998E+00 0.47999999E+00 0.54502800E-02
0.95999998E+00 0.47999999E+00 0.55706839E-02
0.97999998E+00 0.47999999E+00 0.56591741E-02
0.99999998E+00 0.47999999E+00 0.57094860E-02
0.10200000E+01 0.47999999E+00 0.57156280E-02
0.10400000E+01 0.47999999E+00 0.56725018E-02
0.10600000E+01 0.47999999E+00 0.55768747E-02
0.10800000E+01 0.47999999E+00 0.54289430E-02
0.11000000E+01 0.47999999E+00 0.52349881E-02
0.11200000E+01 0.47999999E+00 0.50123795E-02
0.11400000E+01 0.47999999E+00 0.48009358E-02
0.11600000E+01 0.47999999E+00 0.47505219E-02
0.11800000E+01 0.47999999E+00 0.49004868E-02
0.12000000E+01 0.47999999E+00 0.50515853E-02
0.12200000E+01 0.47999999E+00 0.52029533E-02
0.12400000E+01 0.47999999E+00 0.53535784E-02
0.12600000E+01 0.47999999E+00 0.55023000E-02
0.12800000E+01 0.47999999E+00 0.56478151E-02
0.13000000E+01 0.47999999E+00 0.57886898E-02
0.13200000E+01 0.47999999E+00 0.59233783E-02
0.13400000E+01 0.47999999E+00 0.60502505E-02
0.13600000E+01 0.47999999E+00 0.61676299E-02
0.13800000E+01 0.47999999E+00 0.62738423E-02
0.14000000E+01 0.47999999E+00 0.63672783E-02
0.14200000E+01 0.47999999E+00 0.64464685E-02
0.14400000E+01 0.47999999E+00 0.65101747E-02
0.14600000E+01 0.47999999E+00 0.65574958E-02
0.14800000E+01 0.47999999E+00 0.65879881E-02
0.15000000E+01 0.47999999E+00 0.66018002E-02
0.15200000E+01 0.47999999E+00 0.65998166E-02
0.15400000E+01 0.47999999E+00 0.65838062E-02
0.15600000E+01 0.47999999E+00 0.65565648E-02
0.15800000E+01 0.47999999E+00 0.65220367E-02
0.16000000E+01 0.47999999E+00 0.64853895E-02
0.16200000E+01 0.47999999E+00 0.64530038E-02
0.16400000E+01 0.47999999E+00 0.64323125E-02
0.16600000E+01 0.47999999E+00 0.64313783E-02
0.16800000E+01 0.47999999E+00 0.64580004E-02
0.17000000E+01 0.47999999E+00 0.65179010E-02
0.17200000E+01 0.47999999E+00 0.66107731E-02
0.17400000E+01 0.47999999E+00 0.67190991E-02
0.17600000E+01 0.47999999E+00 0.67195743E-02
0.17800000E+01 0.47999999E+00 0.68356463E-02
0.18000000E+01 0.47999999E+00 0.69481223E-02
0.18200000E+01 0.47999999E+00 0.70570755E-02
0.18400000E+01 0.47999999E+00 0.71627191E-02
0.18600000E+01 0.47999999E+00 0.72654257E-02
0.18800000E+01 0.47999999E+00 0.73657435E-02
0.19000000E+01 0.47999999E+00 0.74644112E-02
0.19200000E+01 0.47999999E+00 0.75623678E-02
0.19400000E+01 0.47999999E+00 0.76607569E-02
0.19600000E+01 0.47999999E+00 0.77609243E-02
0.19800000E+01 0.47999999E+00 0.78644037E-02
0.20000000E+01 0.47999999E+00 0.79728912E-02
0.00000000E+00 0.49999999E+00 0.71342140E-04
0.20000000E-01 0.49999999E+00 0.17001745E-03
0.39999999E-01 0.49999999E+00 0.26803941E-03
0.59999999E-01 0.49999999E+00 0.36524832E-03
0.79999998E-01 0.49999999E+00 0.46142789E-03
0.99999998E-01 0.49999999E+00 0.55633093E-03
0.12000000E+00 0.49999999E+00 0.64970464E-03
0.14000000E+00 0.49999999E+00 0.74131536E-03
0.16000000E+00 0.49999999E+00 0.83097219E-03
0.18000000E+00 0.49999999E+00 0.91854907E-03
0.20000000E+00 0.49999999E+00 0.10040046E-02
0.22000000E+00 0.49999999E+00 0.10873985E-02
0.23999999E+00 0.49999999E+00 0.11689038E-02
0.25999999E+00 0.49999999E+00 0.12488129E-02
0.27999999E+00 0.49999999E+00 0.13275359E-02
0.29999999E+00 0.49999999E+00 0.14055893E-02
0.31999999E+00 0.49999999E+00 0.14835709E-02
0.33999999E+00 0.49999999E+00 0.15621180E-02
0.35999999E+00 0.49999999E+00 0.16418434E-02
0.37999999E+00 0.49999999E+00 0.17232389E-02
0.39999999E+00 0.49999999E+00 0.18065348E-02
0.41999999E+00 0.49999999E+00 0.18914850E-02
0.43999999E+00 0.49999999E+00 0.19770235E-02
0.45999999E+00 0.49999999E+00 0.20606461E-02
0.47999999E+00 0.49999999E+00 0.21370779E-02
0.49999999E+00 0.49999999E+00 0.21943487E-02
0.51999999E+00 0.49999999E+00 0.21904567E-02
0.53999999E+00 0.49999999E+00 0.21553558E-02
0.55999999E+00 0.49999999E+00 0.22760517E-02
0.57999999E+00 0.49999999E+00 0.24023503E-02
0.59999999E+00 0.49999999E+00 0.25347676E-02
0.61999999E+00 0.49999999E+00 0.26737762E-02
0.63999999E+00 0.49999999E+00 0.28197756E-02
0.65999999E+00 0.49999999E+00 0.29730598E-02
0.67999998E+00 0.49999999E+00 0.31337804E-02
0.69999998E+00 0.49999999E+00 0.33019049E-02
0.71999998E+00 0.49999999E+00 0.34771722E-02
0.73999998E+00 0.49999999E+00 0.36590436E-02
0.75999998E+00 0.49999999E+00 0.38466519E-02
0.77999998E+00 0.49999999E+00 0.40387479E-02
0.79999998E+00 0.49999999E+00 0.42336470E-02
0.81999998E+00 0.49999999E+00 0.44291781E-02
0.83999998E+00 0.49999999E+00 0.46226371E-02
0.85999998E+00 0.49999999E+00 0.48107486E-02
0.87999998E+00 0.49999999E+00 0.49896434E-02
0.89999998E+00 0.49999999E+00 0.51548567E-02
0.91999998E+00 0.49999999E+00 0.53013590E-02
0.93999998E+00 0.49999999E+00 0.54236331E-02
0.95999998E+00 0.49999999E+00 0.55158179E-02
0.97999998E+00 0.49999999E+00 0.55719477E-02
0.99999998E+00 0.49999999E+00 0.55863306E-02
0.10200000E+01 0.49999999E+00 0.55541365E-02
0.10400000E+01 0.49999999E+00 0.54723099E-02
0.10600000E+01 0.49999999E+00 0.53410252E-02
0.10800000E+01 0.49999999E+00 0.51661293E-02
0.11000000E+01 0.49999999E+00 0.49636717E-02
0.11200000E+01 0.49999999E+00 0.47697581E-02
0.11400000E+01 0.49999999E+00 0.47220132E-02
0.11600000E+01 0.49999999E+00 0.48767526E-02
0.11800000E+01 0.49999999E+00 0.50331705E-02
0.12000000E+01 0.49999999E+00 0.51903756E-02
0.12200000E+01 0.49999999E+00 0.53473159E-02
0.12400000E+01 0.49999999E+00 0.55027792E-02
0.12600000E+01 0.49999999E+00 0.56553979E-02
0.12800000E+01 0.49999999E+00 0.58036609E-02
0.13000000E+01 0.49999999E+00 0.59459332E-02
0.13200000E+01 0.49999999E+00 0.60804843E-02
0.13400000E+01 0.49999999E+00 0.62055271E-02
0.13600000E+01 0.49999999E+00 0.63192685E-02
0.13800000E+01 0.49999999E+00 0.64199738E-02
0.14000000E+01 0.49999999E+00 0.65060447E-02
0.14200000E+01 0.49999999E+00 0.65761128E-02
0.14400000E+01 0.49999999E+00 0.66291492E-02
0.14600000E+01 0.49999999E+00 0.66645883E-02
0.14800000E+01 0.49999999E+00 0.66824653E-02
0.15000000E+01 0.49999999E+00 0.66835640E-02
0.15200000E+01 0.49999999E+00 0.66695668E-02
0.15400000E+01 0.49999999E+00 0.66431994E-02
0.15600000E+01 0.49999999E+00 0.66083509E-02
0.15800000E+01 0.49999999E+00 0.65701451E-02
0.16000000E+01 0.49999999E+00 0.65349206E-02
0.16200000E+01 0.49999999E+00 0.65100522E-02
0.16400000E+01 0.49999999E+00 0.65034949E-02
0.16600000E+01 0.49999999E+00 0.65228278E-02
0.16800000E+01 0.49999999E+00 0.65733115E-02
0.17000000E+01 0.49999999E+00 0.66536146E-02
0.17200000E+01 0.49999999E+00 0.67434537E-02
0.17400000E+01 0.49999999E+00 0.67015233E-02
0.17600000E+01 0.49999999E+00 0.68076691E-02
0.17800000E+01 0.49999999E+00 0.69089612E-02
0.18000000E+01 0.49999999E+00 0.70055008E-02
0.18200000E+01 0.49999999E+00 0.70975566E-02
0.18400000E+01 0.49999999E+00 0.71855852E-02
0.18600000E+01 0.49999999E+00 0.72702499E-02
0.18800000E+01 0.49999999E+00 0.73524353E-02
0.19000000E+01 0.49999999E+00 0.74332574E-02
0.19200000E+01 0.49999999E+00 0.75140667E-02
0.19400000E+01 0.49999999E+00 0.75964419E-02
0.19600000E+01 0.49999999E+00 0.76821723E-02
0.19800000E+01 0.49999999E+00 0.77732250E-02
0.20000000E+01 0.49999999E+00 0.78716944E-02
0.00000000E+00 0.51999999E+00 0.80710635E-04
0.20000000E-01 0.51999999E+00 0.18437516E-03
0.39999999E-01 0.51999999E+00 0.28658359E-03
0.59999999E-01 0.51999999E+00 0.38726778E-03
0.79999998E-01 0.51999999E+00 0.48631342E-03
0.99999998E-01 0.51999999E+00 0.58358405E-03
0.12000000E+00 0.51999999E+00 0.67894379E-03
0.14000000E+00 0.51999999E+00 0.77227849E-03
0.16000000E+00 0.51999999E+00 0.86351463E-03
0.18000000E+00 0.51999999E+00 0.95263547E-03
0.20000000E+00 0.51999999E+00 0.10396935E-02
0.22000000E+00 0.51999999E+00 0.11248180E-02
0.23999999E+00 0.51999999E+00 0.12082173E-02
0.25999999E+00 0.51999999E+00 0.12901729E-02
0.27999999E+00 0.51999999E+00 0.13710249E-02
0.29999999E+00 0.51999999E+00 0.14511461E-02
0.31999999E+00 0.51999999E+00 0.15309023E-02
0.33999999E+00 0.51999999E+00 0.16105944E-02
0.35999999E+00 0.51999999E+00 0.16903782E-02
0.37999999E+00 0.51999999E+00 0.17701515E-02
0.39999999E+00 0.51999999E+00 0.18493906E-02
0.41999999E+00 0.51999999E+00 0.19268968E-02
0.43999999E+00 0.51999999E+00 0.20003448E-02
0.45999999E+00 0.51999999E+00 0.20652911E-02
0.47999999E+00 0.51999999E+00 0.21121198E-02
0.49999999E+00 0.51999999E+00 0.21067583E-02
0.51999999E+00 0.51999999E+00 0.20843565E-02
0.53999999E+00 0.51999999E+00 0.22013234E-02
0.55999999E+00 0.51999999E+00 0.23236348E-02
0.57999999E+00 0.51999999E+00 0.24518132E-02
0.59999999E+00 0.51999999E+00 0.25863403E-02
0.61999999E+00 0.51999999E+00 0.27276298E-02
0.63999999E+00 0.51999999E+00 0.28759942E-02
0.65999999E+00 0.51999999E+00 0.30316089E-02
0.67999998E+00 0.51999999E+00 0.31944717E-02
0.69999998E+00 0.51999999E+00 0.33643592E-02
0.71999998E+00 0.51999999E+00 0.35407793E-02
0.73999998E+00 0.51999999E+00 0.37229221E-02
0.75999998E+00 0.51999999E+00 0.39096093E-02
0.77999998E+00 0.51999999E+00 0.40992430E-02
0.79999998E+00 0.51999999E+00 0.42897584E-02
0.81999998E+00 0.51999999E+00 0.44785802E-02
0.83999998E+00 0.51999999E+00 0.46625898E-02
0.85999998E+00 0.51999999E+00 0.48381060E-02
0.87999998E+00 0.51999999E+00 0.50008878E-02
0.89999998E+00 0.51999999E+00 0.51461684E-02
0.91999998E+00 0.51999999E+00 0.52687341E-02
0.93999998E+00 0.51999999E+00 0.53630655E-02
0.95999998E+00 0.51999999E+00 0.54235692E-02
0.97999998E+00 0.51999999E+00 0.54449380E-02
0.99999998E+00 0.51999999E+00 0.54227029E-02
0.10200000E+01 0.51999999E+00 0.53540800E-02
0.10400000E+01 0.51999999E+00 0.52393027E-02
0.10600000E+01 0.51999999E+00 0.50838264E-02
0.10800000E+01 0.51999999E+00 0.49023312E-02
0.11000000E+01 0.51999999E+00 0.47269303E-02
0.11200000E+01 0.51999999E+00 0.46817730E-02
0.11400000E+01 0.51999999E+00 0.48404719E-02
0.11600000E+01 0.51999999E+00 0.50014327E-02
0.11800000E+01 0.51999999E+00 0.51637588E-02
0.12000000E+01 0.51999999E+00 0.53263834E-02
0.12200000E+01 0.51999999E+00 0.54880686E-02
0.12400000E+01 0.51999999E+00 0.56474106E-02
0.12600000E+01 0.51999999E+00 0.58028509E-02
0.12800000E+01 0.51999999E+00 0.59526957E-02
0.13000000E+01 0.51999999E+00 0.60951447E-02
0.13200000E+01 0.51999999E+00 0.62283300E-02
0.13400000E+01 0.51999999E+00 0.63503674E-02
0.13600000E+01 0.51999999E+00 0.64594212E-02
0.13800000E+01 0.51999999E+00 0.65537833E-02
0.14000000E+01 0.51999999E+00 0.66319675E-02
0.14200000E+01 0.51999999E+00 0.66928197E-02
0.14400000E+01 0.51999999E+00 0.67356426E-02
0.14600000E+01 0.51999999E+00 0.67603341E-02
0.14800000E+01 0.51999999E+00 0.67675344E-02
0.15000000E+01 0.51999999E+00 0.67587764E-02
0.15200000E+01 0.51999999E+00 0.67366279E-02
0.15400000E+01 0.51999999E+00 0.67048091E-02
0.15600000E+01 0.51999999E+00 0.66682586E-02
0.15800000E+01 0.51999999E+00 0.66331057E-02
0.16000000E+01 0.51999999E+00 0.66064782E-02
0.16200000E+01 0.51999999E+00 0.65960251E-02
0.16400000E+01 0.51999999E+00 0.66089217E-02
0.16600000E+01 0.51999999E+00 0.66498434E-02
0.16800000E+01 0.51999999E+00 0.67164687E-02
0.17000000E+01 0.51999999E+00 0.67861830E-02
0.17200000E+01 0.51999999E+00 0.67019901E-02
0.17400000E+01 0.51999999E+00 0.67994635E-02
0.17600000E+01 0.51999999E+00 0.68907838E-02
0.17800000E+01 0.51999999E+00 0.69760588E-02
0.18000000E+01 0.51999999E+00 0.70555891E-02
0.18200000E+01 0.51999999E+00 0.71298909E-02
0.18400000E+01 0.51999999E+00 0.71997159E-02
0.18600000E+01 0.51999999E+00 0.72660676E-02
0.18800000E+01 0.51999999E+00 0.73302115E-02
0.19000000E+01 0.51999999E+00 0.73936769E-02
0.19200000E+01 0.51999999E+00 0.74582495E-02
0.19400000E+01 0.51999999E+00 0.75259488E-02
0.19600000E+01 0.51999999E+00 0.75989909E-02
0.19800000E+01 0.51999999E+00 0.76797304E-02
0.20000000E+01 0.51999999E+00 0.77705790E-02
0.00000000E+00 0.53999999E+00 0.90568900E-04
0.20000000E-01 0.53999999E+00 0.19892110E-03
0.39999999E-01 0.53999999E+00 0.30511345E-03
0.59999999E-01 0.53999999E+00 0.40918758E-03
0.79999998E-01 0.53999999E+00 0.51114543E-03
0.99999998E-01 0.53999999E+00 0.61097024E-03
0.12000000E+00 0.53999999E+00 0.70864503E-03
0.14000000E+00 0.53999999E+00 0.80416843E-03
0.16000000E+00 0.53999999E+00 0.89756685E-03
0.18000000E+00 0.53999999E+00 0.98890263E-03
0.20000000E+00 0.53999999E+00 0.10782770E-02
0.22000000E+00 0.53999999E+00 0.11658273E-02
0.23999999E+00 0.53999999E+00 0.12517165E-02
0.25999999E+00 0.53999999E+00 0.13361151E-02
0.27999999E+00 0.53999999E+00 0.14191732E-02
0.29999999E+00 0.53999999E+00 0.15009810E-02
0.31999999E+00 0.53999999E+00 0.15815176E-02
0.33999999E+00 0.53999999E+00 0.16605843E-02
0.35999999E+00 0.53999999E+00 0.17377178E-02
0.37999999E+00 0.53999999E+00 0.18120762E-02
0.39999999E+00 0.53999999E+00 0.18822713E-02
0.41999999E+00 0.53999999E+00 0.19460777E-02
0.43999999E+00 0.53999999E+00 0.19997663E-02
0.45999999E+00 0.53999999E+00 0.20358673E-02
0.47999999E+00 0.53999999E+00 0.20275981E-02
0.49999999E+00 0.53999999E+00 0.20158735E-02
0.51999999E+00 0.53999999E+00 0.21294280E-02
0.53999999E+00 0.53999999E+00 0.22480669E-02
0.55999999E+00 0.53999999E+00 0.23723090E-02
0.57999999E+00 0.53999999E+00 0.25026356E-02
0.59999999E+00 0.53999999E+00 0.26394620E-02
0.61999999E+00 0.53999999E+00 0.27831063E-02
0.63999999E+00 0.53999999E+00 0.29337535E-02
0.65999999E+00 0.53999999E+00 0.30914168E-02
0.67999998E+00 0.53999999E+00 0.32558949E-02
0.69999998E+00 0.53999999E+00 0.34267272E-02
0.71999998E+00 0.53999999E+00 0.36031468E-02
0.73999998E+00 0.53999999E+00 0.37840327E-02
0.75999998E+00 0.53999999E+00 0.39678629E-02
0.77999998E+00 0.53999999E+00 0.41526707E-02
0.79999998E+00 0.53999999E+00 0.43360066E-02
0.81999998E+00 0.53999999E+00 0.45149105E-02
0.83999998E+00 0.53999999E+00 0.46858980E-02
0.85999998E+00 0.53999999E+00 0.48449691E-02
0.87999998E+00 0.53999999E+00 0.49876466E-02
0.89999998E+00 0.53999999E+00 0.51090574E-02
0.91999998E+00 0.53999999E+00 0.52040734E-02
0.93999998E+00 0.53999999E+00 0.52675352E-02
0.95999998E+00 0.53999999E+00 0.52945930E-02
0.97999998E+00 0.53999999E+00 0.52812208E-02
0.99999998E+00 0.53999999E+00 0.52249910E-02
0.10200000E+01 0.53999999E+00 0.51262732E-02
0.10400000E+01 0.53999999E+00 0.49901796E-02
0.10600000E+01 0.53999999E+00 0.48299964E-02
0.10800000E+01 0.53999999E+00 0.46736353E-02
0.11000000E+01 0.53999999E+00 0.46307911E-02
0.11200000E+01 0.53999999E+00 0.47925495E-02
0.11400000E+01 0.53999999E+00 0.49571628E-02
0.11600000E+01 0.53999999E+00 0.51237495E-02
0.11800000E+01 0.53999999E+00 0.52912504E-02
0.12000000E+01 0.53999999E+00 0.54584275E-02
0.12200000E+01 0.53999999E+00 0.56238680E-02
0.12400000E+01 0.53999999E+00 0.57859953E-02
0.12600000E+01 0.53999999E+00 0.59430878E-02
0.12800000E+01 0.53999999E+00 0.60933071E-02
0.13000000E+01 0.53999999E+00 0.62347360E-02
0.13200000E+01 0.53999999E+00 0.63654299E-02
0.13400000E+01 0.53999999E+00 0.64834802E-02
0.13600000E+01 0.53999999E+00 0.65870931E-02
0.13800000E+01 0.53999999E+00 0.66746824E-02
0.14000000E+01 0.53999999E+00 0.67449784E-02
0.14200000E+01 0.53999999E+00 0.67971511E-02
0.14400000E+01 0.53999999E+00 0.68309458E-02
0.14600000E+01 0.53999999E+00 0.68468276E-02
0.14800000E+01 0.53999999E+00 0.68461276E-02
0.15000000E+01 0.53999999E+00 0.68311809E-02
0.15200000E+01 0.53999999E+00 0.68054382E-02
0.15400000E+01 0.53999999E+00 0.67735258E-02
0.15600000E+01 0.53999999E+00 0.67412101E-02
0.15800000E+01 0.53999999E+00 0.67151972E-02
0.16000000E+01 0.53999999E+00 0.67026455E-02
0.16200000E+01 0.53999999E+00 0.67101548E-02
0.16400000E+01 0.53999999E+00 0.67417043E-02
0.16600000E+01 0.53999999E+00 0.67940286E-02
0.16800000E+01 0.53999999E+00 0.68426478E-02
0.17000000E+01 0.53999999E+00 0.67174891E-02
0.17200000E+01 0.53999999E+00 0.68077788E-02
0.17400000E+01 0.53999999E+00 0.68906254E-02
0.17600000E+01 0.53999999E+00 0.69661231E-02
0.17800000E+01 0.53999999E+00 0.70345811E-02
0.18000000E+01 0.53999999E+00 0.70965495E-02
0.18200000E+01 0.53999999E+00 0.71528408E-02
0.18400000E+01 0.53999999E+00 0.72045475E-02
0.18600000E+01 0.53999999E+00 0.72530528E-02
0.18800000E+01 0.53999999E+00 0.73000328E-02
0.19000000E+01 0.53999999E+00 0.73474463E-02
0.19200000E+01 0.53999999E+00 0.73975111E-02
0.19400000E+01 0.53999999E+00 0.74526617E-02
0.19600000E+01 0.53999999E+00 0.75154853E-02
0.19800000E+01 0.53999999E+00 0.75886331E-02
0.20000000E+01 0.53999999E+00 0.76747014E-02
0.00000000E+00 0.55999999E+00 0.10092932E-03
0.20000000E-01 0.55999999E+00 0.21370198E-03
0.39999999E-01 0.55999999E+00 0.32373678E-03
0.59999999E-01 0.55999999E+00 0.43119861E-03
0.79999998E-01 0.55999999E+00 0.53621321E-03
0.99999998E-01 0.55999999E+00 0.63888334E-03
0.12000000E+00 0.55999999E+00 0.73930137E-03
0.14000000E+00 0.55999999E+00 0.83755754E-03
0.16000000E+00 0.55999999E+00 0.93374357E-03
