# N	K	X	Y	Z
   2.20000 	 1.200000 	 0.058498 	 -0.000000 	 0.350108 
   2.20000 	 1.300000 	 0.048522 	 -0.000000 	 0.329911 
   2.20000 	 1.400000 	 0.039608 	 -0.000000 	 0.310662 
   2.20000 	 1.500000 	 0.031714 	 -0.000000 	 0.292344 
   2.20000 	 1.600000 	 0.024784 	 -0.000000 	 0.274935 
   2.20000 	 1.700000 	 0.018750 	 -0.000000 	 0.258412 
   2.20000 	 1.800000 	 0.013541 	 -0.000000 	 0.242753 
   2.20000 	 1.900000 	 0.009082 	 -0.000000 	 0.227931 
   2.20000 	 2.000000 	 0.005298 	 -0.000000 	 0.213920 
   2.30000 	 0.000000 	 0.214496 	 0.000000 	 0.667869 
   2.30000 	 0.100000 	 0.203360 	 0.000000 	 0.635334 
   2.30000 	 0.200000 	 0.190689 	 0.000000 	 0.603886 
   2.30000 	 0.300000 	 0.177071 	 0.000000 	 0.573558 
   2.30000 	 0.400000 	 0.162847 	 0.000000 	 0.544347 
   2.30000 	 0.500000 	 0.148345 	 0.000000 	 0.516244 
   2.30000 	 0.600000 	 0.133867 	 0.000000 	 0.489232 
   2.30000 	 0.700000 	 0.119674 	 -0.000000 	 0.463294 
   2.30000 	 0.800000 	 0.105985 	 -0.000000 	 0.438411 
   2.30000 	 0.900000 	 0.092973 	 -0.000000 	 0.414562 
   2.30000 	 1.000000 	 0.080766 	 -0.000000 	 0.391727 
   2.30000 	 1.100000 	 0.069447 	 -0.000000 	 0.369886 
   2.30000 	 1.200000 	 0.059065 	 -0.000000 	 0.349020 
   2.30000 	 1.300000 	 0.049636 	 -0.000000 	 0.329109 
   2.30000 	 1.400000 	 0.041152 	 -0.000000 	 0.310131 
   2.30000 	 1.500000 	 0.033583 	 -0.000000 	 0.292067 
   2.30000 	 1.600000 	 0.026886 	 -0.000000 	 0.274894 
   2.30000 	 1.700000 	 0.021008 	 -0.000000 	 0.258589 
   2.30000 	 1.800000 	 0.015890 	 -0.000000 	 0.243127 
   2.30000 	 1.900000 	 0.011468 	 -0.000000 	 0.228484 
   2.30000 	 2.000000 	 0.007677 	 -0.000000 	 0.214633 
   2.40000 	 0.000000 	 0.203184 	 0.000000 	 0.662738 
   2.40000 	 0.100000 	 0.192478 	 0.000000 	 0.630204 
   2.40000 	 0.200000 	 0.180738 	 0.000000 	 0.599150 
   2.40000 	 0.300000 	 0.168200 	 0.000000 	 0.569213 
   2.40000 	 0.400000 	 0.155149 	 0.000000 	 0.540383 
   2.40000 	 0.500000 	 0.141858 	 0.000000 	 0.512650 
   2.40000 	 0.600000 	 0.128582 	 0.000000 	 0.485998 
   2.40000 	 0.700000 	 0.115543 	 -0.000000 	 0.460410 
   2.40000 	 0.800000 	 0.102931 	 -0.000000 	 0.435866 
   2.40000 	 0.900000 	 0.090897 	 -0.000000 	 0.412348 
   2.40000 	 1.000000 	 0.079556 	 -0.000000 	 0.389832 
   2.40000 	 1.100000 	 0.068987 	 -0.000000 	 0.368299 
   2.40000 	 1.200000 	 0.059240 	 -0.000000 	 0.347728 
   2.40000 	 1.300000 	 0.050335 	 -0.000000 	 0.328099 
